# trap ID	x	y
1	182858.1476	4390142.246
2	182840.4906	4390145.644
3	182843.4334	4390143.945
4	182852.2619	4390145.644
5	182855.2047	4390143.945
6	182858.1476	4390145.644
7	182861.0904	4390143.945
8	182805.1766	4390149.042
9	182816.9479	4390149.042
10	182825.7764	4390147.343
11	182828.7192	4390149.042
12	182837.5477	4390147.343
13	182840.4906	4390149.042
14	182843.4334	4390147.343
15	182852.2619	4390149.042
16	182855.2047	4390147.343
17	182858.1476	4390149.042
18	182861.0904	4390147.343
19	182875.8045	4390149.042
20	182805.1766	4390152.44
21	182808.1194	4390150.741
22	182811.0623	4390152.44
23	182816.9479	4390152.44
24	182819.8908	4390150.741
25	182822.8336	4390152.44
26	182825.7764	4390150.741
27	182828.7192	4390152.44
28	182837.5477	4390150.741
29	182843.4334	4390150.741
30	182846.3762	4390152.44
31	182849.3191	4390150.741
32	182852.2619	4390152.44
33	182855.2047	4390150.741
34	182858.1476	4390152.44
35	182861.0904	4390150.741
36	182864.0332	4390152.44
37	182869.9189	4390152.44
38	182872.8617	4390150.741
39	182875.8045	4390152.44
40	182878.7474	4390150.741
41	182802.2338	4390154.139
42	182805.1766	4390155.838
43	182811.0623	4390155.838
44	182814.0051	4390154.139
45	182816.9479	4390155.838
46	182819.8908	4390154.139
47	182822.8336	4390155.838
48	182825.7764	4390154.139
49	182828.7192	4390155.838
50	182831.6621	4390154.139
51	182834.6049	4390155.838
52	182837.5477	4390154.139
53	182840.4906	4390155.838
54	182843.4334	4390154.139
55	182846.3762	4390155.838
56	182849.3191	4390154.139
57	182852.2619	4390155.838
58	182855.2047	4390154.139
59	182858.1476	4390155.838
60	182861.0904	4390154.139
61	182864.0332	4390155.838
62	182866.9761	4390154.139
63	182869.9189	4390155.838
64	182872.8617	4390154.139
65	182878.7474	4390154.139
66	182802.2338	4390157.537
67	182805.1766	4390159.236
68	182808.1194	4390157.537
69	182811.0623	4390159.236
70	182814.0051	4390157.537
71	182816.9479	4390159.236
72	182822.8336	4390159.236
73	182825.7764	4390157.537
74	182828.7192	4390159.236
75	182831.6621	4390157.537
76	182834.6049	4390159.236
77	182837.5477	4390157.537
78	182840.4906	4390159.236
79	182843.4334	4390157.537
80	182846.3762	4390159.236
81	182855.2047	4390157.537
82	182858.1476	4390159.236
83	182861.0904	4390157.537
84	182864.0332	4390159.236
85	182866.9761	4390157.537
86	182869.9189	4390159.236
87	182872.8617	4390157.537
88	182875.8045	4390159.236
89	182878.7474	4390157.537
90	182881.6902	4390159.236
91	182887.5759	4390159.236
92	182890.5187	4390157.537
93	182893.4615	4390159.236
