# trap ID	x	y
200	181599.6924	4391585.87
201	181602.6352	4391587.569
202	181605.5781	4391585.87
203	181608.5209	4391587.569
204	181614.4066	4391587.569
205	181617.3494	4391585.87
206	181620.2922	4391587.569
207	181623.235	4391585.87
208	181626.1779	4391587.569
209	181629.1207	4391585.87
210	181632.0635	4391587.569
211	181635.0064	4391585.87
212	181637.9492	4391587.569
213	181640.892	4391585.87
214	181643.8349	4391587.569
215	181646.7777	4391585.87
216	181649.7205	4391587.569
217	181652.6634	4391585.87
218	181655.6062	4391587.569
219	181658.549	4391585.87
220	181661.4919	4391587.569
221	181664.4347	4391585.87
222	181667.3775	4391587.569
223	181673.2632	4391587.569
224	181679.1488	4391587.569
225	181685.0345	4391587.569
226	181687.9773	4391585.87
227	181690.9202	4391587.569
228	181693.863	4391585.87
229	181696.8058	4391587.569
230	181699.7487	4391585.87
231	181702.6915	4391587.569
232	181705.6343	4391585.87
233	181708.5771	4391587.569
234	181711.52	4391585.87
235	181555.5499	4391590.967
236	181558.4928	4391589.268
237	181561.4356	4391590.967
238	181564.3784	4391589.268
239	181567.3213	4391590.967
240	181570.2641	4391589.268
241	181573.2069	4391590.967
242	181576.1498	4391589.268
243	181579.0926	4391590.967
244	181596.7496	4391590.967
245	181599.6924	4391589.268
246	181602.6352	4391590.967
247	181605.5781	4391589.268
248	181608.5209	4391590.967
249	181611.4637	4391589.268
250	181614.4066	4391590.967
251	181617.3494	4391589.268
252	181620.2922	4391590.967
253	181623.235	4391589.268
254	181626.1779	4391590.967
255	181629.1207	4391589.268
256	181632.0635	4391590.967
257	181635.0064	4391589.268
258	181640.892	4391589.268
259	181643.8349	4391590.967
260	181646.7777	4391589.268
261	181652.6634	4391589.268
262	181655.6062	4391590.967
263	181658.549	4391589.268
264	181661.4919	4391590.967
265	181667.3775	4391590.967
266	181670.3203	4391589.268
267	181673.2632	4391590.967
268	181679.1488	4391590.967
269	181682.0917	4391589.268
270	181685.0345	4391590.967
271	181687.9773	4391589.268
272	181690.9202	4391590.967
273	181693.863	4391589.268
274	181696.8058	4391590.967
275	181699.7487	4391589.268
276	181702.6915	4391590.967
277	181705.6343	4391589.268
278	181708.5771	4391590.967
279	181711.52	4391589.268
280	181558.4928	4391592.666
281	181561.4356	4391594.365
282	181567.3213	4391594.365
283	181570.2641	4391592.666
284	181573.2069	4391594.365
285	181576.1498	4391592.666
286	181579.0926	4391594.365
287	181582.0354	4391592.666
288	181584.9782	4391594.365
289	181599.6924	4391592.666
290	181602.6352	4391594.365
291	181605.5781	4391592.666
292	181611.4637	4391592.666
293	181614.4066	4391594.365
294	181617.3494	4391592.666
295	181620.2922	4391594.365
296	181623.235	4391592.666
297	181626.1779	4391594.365
298	181629.1207	4391592.666
299	181632.0635	4391594.365
300	181646.7777	4391592.666
